hours_studied,attendance_percent,parent_education,internet_access,school_type,sports_participation,part_time_job,siblings,commute_time_mins,favorite_subject,club_member,self_study_hours,pet_count,locker_number,bus_route,screen_time_weekly,height_cm,weight_kg,lunch_type,math_tutor,reading_habit,video_game_freq,music_hours_weekly,parent_meeting_freq,uniform
7.715873093189327,55.53904056938708,0.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,2.234548888846558,2.0,551.0,14.0,14.827131734102638,156.87272871927044,48.9559590329498,0.0,1.0,,3.0,7.549924456250475,1.0,1.0
12.474168878372863,95.3687385139578,3.0,1.0,0.0,0.0,0.0,6.0,29.3103989114322,2.0,0.0,3.0323986022171283,2.0,537.0,11.0,7.912025684623054,151.5380629768154,60.87920939001678,1.0,0.0,3.0,0.0,2.9038019605490994,0.0,1.0
6.083294009946047,51.081406748930306,3.0,0.0,0.0,2.0,1.0,2.0,12.474609927188965,1.0,1.0,3.5457292151358435,2.0,231.0,7.0,12.067095462889792,159.4100455021248,58.07093613980076,1.0,1.0,2.0,0.0,6.055819348985018,0.0,0.0
6.668054121061804,97.20127964589847,0.0,1.0,0.0,3.0,0.0,2.0,38.720598734316326,0.0,0.0,2.946371097966837,0.0,235.0,3.0,11.285045488990004,171.26827619396795,55.19475329993999,0.0,1.0,3.0,2.0,0.22919987040901013,,1.0
6.696946173144448,63.16124116713208,2.0,0.0,0.0,0.0,0.0,3.0,46.214143280972195,2.0,0.0,0.9695592298871514,2.0,546.0,5.0,14.59731866197043,165.83301766915037,64.91448071550009,2.0,1.0,1.0,3.0,6.602683741694963,2.0,1.0
14.617790248176368,75.75577414097506,1.0,0.0,0.0,1.0,,2.0,30.56588234852727,0.0,0.0,2.912761286538693,1.0,516.0,9.0,6.968148569736608,164.0036080026341,63.39963338409897,0.0,0.0,,3.0,3.2983034947231493,0.0,
14.56035826692136,78.32665643297345,2.0,1.0,2.0,2.0,0.0,,,0.0,0.0,1.392180038583032,3.0,216.0,9.0,15.70286445518385,138.3795765715119,55.65435006646109,1.0,0.0,0.0,3.0,3.6419904756226327,2.0,0.0
11.012161693636632,67.77907201548125,,1.0,0.0,1.0,0.0,0.0,21.547324816742773,0.0,0.0,0.6664076290058365,2.0,576.0,,25.17252600654006,159.63860209114657,56.97696170324292,2.0,0.0,3.0,3.0,6.086039303952406,2.0,1.0
9.158559197524568,83.48307821881448,1.0,1.0,0.0,0.0,0.0,1.0,46.48813543903698,3.0,0.0,3.0589688604838763,0.0,393.0,9.0,3.2711505084056434,153.5184593195156,59.36053905723894,2.0,0.0,0.0,,1.8180394379090714,0.0,0.0
10.212105727688726,71.36449772026113,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,1.2947926679645663,0.0,,1.0,10.201711079137485,,54.84828377675423,0.0,1.0,1.0,2.0,3.271311847780984,0.0,1.0
12.472196084452397,61.85277679847898,0.0,,2.0,3.0,1.0,2.0,19.337520408291443,2.0,1.0,2.710867068532017,0.0,345.0,1.0,3.40304234914656,140.9771093833494,42.68399091064229,1.0,0.0,2.0,3.0,3.408573648731367,1.0,0.0
5.1924983947928265,63.08189838738325,1.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,100.0,13.0,8.691719605981817,170.49854785040338,49.81527317018632,2.0,0.0,,2.0,10.481507326059766,2.0,1.0
11.527487134346309,70.10669609860825,3.0,0.0,,0.0,0.0,3.0,46.31051385120634,1.0,0.0,1.8294027684747645,3.0,393.0,6.0,17.422151982432105,143.36964056141036,54.963872407864166,2.0,0.0,0.0,0.0,2.4032169075051137,2.0,1.0
4.2383579967529625,98.87102220143493,0.0,1.0,1.0,2.0,0.0,,36.130234382816475,3.0,1.0,0.0,0.0,476.0,1.0,9.982127827782907,146.56299495765285,60.97746598067206,0.0,,0.0,0.0,1.010672272229046,1.0,0.0
6.0867454926397695,75.26228821206821,,1.0,0.0,2.0,1.0,1.0,22.24645071418426,1.0,0.0,3.1976680539360522,1.0,507.0,12.0,9.641889159077373,173.42410355675983,30.0,0.0,0.0,0.0,0.0,10.730025996429642,2.0,0.0
10.721315587400904,65.81440198165467,,0.0,0.0,,0.0,1.0,23.26211905866032,0.0,1.0,1.564685192809476,1.0,376.0,17.0,21.443695246524886,176.98162761755574,52.32925179909204,2.0,0.0,2.0,2.0,5.227677664130373,2.0,0.0
3.713957899322093,56.58364755522235,,0.0,1.0,0.0,1.0,,11.237688648914073,2.0,1.0,2.597819062772057,1.0,253.0,12.0,19.40212768990461,164.0086668828305,43.013359543312745,2.0,0.0,2.0,3.0,0.8856568900888284,1.0,1.0
7.579793839434002,74.37860167207799,1.0,1.0,0.0,0.0,0.0,2.0,48.79662486423666,4.0,1.0,0.8832300798314514,1.0,397.0,3.0,18.318073642676666,150.53152926813587,57.49687792711761,,,3.0,2.0,5.099778931037862,2.0,1.0
5.414735312420944,,2.0,1.0,2.0,1.0,0.0,0.0,18.3508819462305,4.0,1.0,1.5726759746456427,5.0,450.0,12.0,5.908202370374484,168.35243441299593,51.766700319979876,1.0,1.0,0.0,1.0,5.317725544813065,1.0,0.0
7.233141888408209,41.94128747390443,0.0,1.0,,2.0,1.0,1.0,30.27780911095643,0.0,0.0,2.7613904277825587,0.0,475.0,11.0,,,37.50576289755705,0.0,1.0,3.0,3.0,1.0576737497722615,2.0,1.0
0.0,82.74130990893681,0.0,0.0,0.0,2.0,1.0,2.0,19.436255575996746,4.0,1.0,0.5371813203694138,1.0,499.0,14.0,0.0,153.08441306617308,69.536024456796,2.0,0.0,3.0,0.0,0.0,2.0,
2.6854006864704587,86.64470436165715,1.0,0.0,0.0,2.0,0.0,,32.210107626380875,0.0,0.0,0.11375480997259979,0.0,507.0,10.0,18.70412868623759,164.61760994885273,59.27420583965013,1.0,1.0,2.0,0.0,2.645873845660956,2.0,1.0
5.900368296206248,82.99710856285982,2.0,1.0,2.0,0.0,1.0,0.0,24.537870695596126,2.0,0.0,2.722214128650409,2.0,407.0,11.0,15.46021439849258,159.3607256247024,61.519371091488686,2.0,1.0,3.0,2.0,2.7377946837548253,2.0,1.0
,67.2230831341339,3.0,0.0,1.0,0.0,1.0,2.0,40.20691827848066,4.0,0.0,2.2221241266265843,1.0,278.0,17.0,20.0581232517419,170.86689276448533,42.548731387551626,0.0,,,1.0,3.3420325858672384,1.0,0.0
7.479092951629353,81.17727792196864,1.0,0.0,,,1.0,2.0,30.33910134101603,2.0,1.0,1.473037462247087,2.0,533.0,4.0,7.755671445707051,170.2734106087111,59.86784987454623,0.0,1.0,,3.0,7.077068709549897,1.0,0.0
8.008537747690433,70.44319398208638,3.0,1.0,0.0,1.0,0.0,3.0,28.879748202429205,1.0,1.0,0.03865350908743692,2.0,470.0,18.0,,164.7818102499386,68.03635024730912,0.0,1.0,3.0,1.0,3.118992412258503,2.0,1.0
10.064668133306855,83.35983769886467,3.0,0.0,0.0,0.0,1.0,1.0,40.5321251361259,,0.0,2.334283153700489,0.0,511.0,3.0,2.8347101336069596,153.89200916234861,39.22502059009149,1.0,0.0,2.0,0.0,6.574653908128298,1.0,1.0
5.3613909709728444,87.52001635622355,3.0,0.0,2.0,2.0,1.0,1.0,33.84047287203922,4.0,1.0,2.6997540606376877,0.0,104.0,14.0,14.079963467621102,152.22360891154116,66.40629084978178,2.0,0.0,3.0,1.0,0.8385809247695395,2.0,0.0
8.850881971421874,73.72822584443857,3.0,1.0,0.0,2.0,1.0,4.0,31.385236950315235,0.0,,3.384763667427502,1.0,387.0,8.0,14.456958309594478,161.08055621538915,,2.0,1.0,2.0,3.0,5.554912786054991,2.0,1.0
5.5839004458031525,79.10616813847301,1.0,0.0,0.0,2.0,0.0,1.0,18.527232419231932,0.0,0.0,2.005042020344039,,178.0,9.0,12.06573873394572,156.40384691773983,53.97472566494478,0.0,0.0,1.0,2.0,,1.0,0.0
2.8169915176381783,73.39611184592691,1.0,0.0,2.0,3.0,0.0,3.0,19.422347881612104,1.0,1.0,2.2758683340677845,1.0,294.0,11.0,,156.77293770630214,68.32244422747054,1.0,1.0,2.0,2.0,8.757382797562215,2.0,0.0
6.8273006187346965,95.76225017001018,1.0,1.0,1.0,3.0,0.0,1.0,42.56764507880784,0.0,1.0,3.2393538386843455,1.0,224.0,3.0,14.739602390269148,143.09702833777206,59.19574004407676,1.0,0.0,3.0,1.0,,0.0,1.0
9.721417587215173,94.28681614753451,0.0,0.0,,1.0,1.0,,37.273159187035375,0.0,0.0,1.4071164775750264,1.0,341.0,19.0,15.099932310772193,172.96201052135498,47.950864043042984,,,1.0,1.0,1.6618522480619902,1.0,1.0
9.015767152999405,71.6960567501588,1.0,1.0,,0.0,1.0,5.0,35.87330376445397,0.0,0.0,1.7810306690669968,1.0,239.0,7.0,0.0,150.73153546455177,,2.0,0.0,2.0,2.0,5.11445243524771,1.0,1.0
7.964508516563541,63.37975727593077,2.0,0.0,0.0,0.0,1.0,1.0,19.722688690022583,3.0,1.0,1.2144390636405311,0.0,,7.0,19.1176966735491,172.7731120634643,52.664773536794776,0.0,0.0,1.0,0.0,3.5031897623863983,1.0,1.0
15.177095797813177,73.68887144269381,3.0,0.0,,1.0,0.0,5.0,,4.0,0.0,2.931396080557146,1.0,281.0,2.0,,172.9379239689419,,2.0,0.0,0.0,2.0,1.948319695128041,0.0,0.0
9.238736480926336,50.297311774936865,1.0,0.0,0.0,2.0,1.0,2.0,40.964085689241315,2.0,,2.5350092504580086,,585.0,,14.91313539584461,160.51527315715978,,0.0,0.0,3.0,3.0,8.116432690385576,0.0,1.0
10.936208017812039,78.18688994696399,3.0,0.0,2.0,0.0,1.0,2.0,15.2811510146066,1.0,1.0,1.2172586363196174,0.0,581.0,10.0,22.006100908312703,149.2622910397287,44.757229562268215,2.0,0.0,2.0,1.0,9.465784134373692,2.0,1.0
14.714430015493859,88.46725916115761,3.0,0.0,0.0,1.0,0.0,0.0,21.734782073575815,1.0,0.0,2.808536682429114,0.0,583.0,18.0,13.181627730041622,157.70351100670098,45.8504908494357,1.0,1.0,1.0,1.0,3.570402743135543,1.0,1.0
4.117744030516254,59.73683538127412,0.0,1.0,2.0,2.0,,1.0,49.020332873526016,1.0,1.0,2.413688197896413,2.0,384.0,17.0,15.469421883389971,153.23511570520452,38.285563047615376,,0.0,0.0,2.0,5.783276491980157,2.0,1.0
4.883635369385139,87.87102322893912,3.0,0.0,,3.0,1.0,3.0,66.55813861267794,3.0,1.0,1.7493326556364486,2.0,188.0,14.0,11.397898562188207,175.1907445359411,40.34636138845488,1.0,1.0,2.0,1.0,2.4894680371972733,2.0,1.0
13.231136675368791,71.80654831402249,1.0,0.0,2.0,0.0,0.0,3.0,34.430915866511896,,0.0,0.05096786518250296,1.0,366.0,14.0,23.884599106951832,177.04212474894533,58.337979902327355,2.0,,1.0,3.0,0.0,2.0,1.0
5.605811794276812,100.0,0.0,1.0,1.0,3.0,1.0,2.0,57.78221712565802,0.0,1.0,1.2874091319589576,2.0,342.0,7.0,16.690557772126304,169.5777871366115,55.49312373326873,1.0,0.0,1.0,1.0,0.5540642478854414,0.0,0.0
8.08904969090999,100.0,2.0,0.0,2.0,3.0,0.0,3.0,16.596123714911656,1.0,1.0,0.8160171232649385,1.0,423.0,19.0,17.12400664761759,182.97451360603873,70.5895764048078,0.0,1.0,2.0,1.0,0.42226306388932144,1.0,1.0
,71.79151413382756,0.0,0.0,2.0,2.0,,2.0,38.683899895115054,4.0,1.0,2.059379000805485,0.0,284.0,16.0,12.095145983288761,149.5721631504746,56.343847853715765,2.0,0.0,3.0,3.0,6.168762415812987,1.0,0.0
10.672119173879512,52.32054645279008,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,2.1251048020003966,2.0,275.0,18.0,22.900423124964185,175.93491120145666,60.01045915088109,2.0,0.0,1.0,1.0,5.476725044487907,1.0,1.0
13.264658545943329,94.300872576879,0.0,1.0,0.0,1.0,0.0,2.0,55.222129275378194,2.0,1.0,2.4306664242089564,1.0,510.0,14.0,4.700338194129335,143.02747222234382,56.42131884702745,2.0,0.0,2.0,2.0,4.266882387277384,1.0,0.0
12.486932411100408,100.0,0.0,,0.0,1.0,1.0,1.0,10.040415925645657,4.0,1.0,1.6308432666062511,3.0,227.0,4.0,0.023669534625703648,,49.238666339544224,1.0,,1.0,2.0,0.0,0.0,1.0
11.20817800911721,86.83631399496622,1.0,1.0,0.0,0.0,1.0,4.0,64.31824651459269,2.0,0.0,2.050250121705303,0.0,381.0,8.0,13.867952983943727,149.6989818364504,41.87719846635849,1.0,1.0,1.0,0.0,5.544111864091121,2.0,1.0
5.6818738572584255,75.61863829496617,2.0,0.0,,1.0,0.0,4.0,27.45063300987117,3.0,0.0,0.9278629830610761,2.0,513.0,10.0,16.853607466665537,166.27096077930253,49.377596098067826,2.0,0.0,1.0,2.0,4.43724201716382,2.0,1.0
10.384588003379655,91.96444306454433,2.0,1.0,,0.0,0.0,2.0,25.91006429498068,3.0,1.0,3.0436826493701696,0.0,180.0,6.0,20.289634232987403,130.0,30.0,1.0,0.0,0.0,0.0,4.869420691066389,0.0,0.0
8.942815983520601,58.046480767346765,0.0,0.0,0.0,3.0,0.0,5.0,,2.0,,1.5930662075891748,2.0,559.0,15.0,18.477964729933483,162.8337007563848,72.78527373367575,0.0,0.0,3.0,2.0,5.0324692419045824,0.0,0.0
4.021203620178632,91.5748795386489,1.0,0.0,1.0,2.0,0.0,3.0,35.48617147250211,0.0,1.0,0.0,0.0,284.0,9.0,25.835970706982586,175.77921131084003,,0.0,1.0,3.0,0.0,6.2065081755686515,1.0,
12.251897139430557,64.42677721472984,1.0,1.0,1.0,2.0,0.0,2.0,39.36459738760773,0.0,,,2.0,533.0,8.0,12.395291670170707,143.20052830345614,55.52363826301474,2.0,0.0,3.0,,7.500963077463366,2.0,1.0
10.4217096037357,72.17964075949538,2.0,0.0,2.0,3.0,1.0,0.0,46.97333203107459,2.0,1.0,0.181555832818594,1.0,133.0,9.0,15.035445798407283,168.33461441912527,65.62644926942895,0.0,1.0,0.0,2.0,4.793516467271641,,0.0
8.136470241893292,94.52313669379515,2.0,1.0,2.0,2.0,,3.0,45.61115520842935,0.0,0.0,1.170590566283933,1.0,140.0,12.0,11.559729945237816,166.96558399716284,40.79492603270623,,0.0,1.0,2.0,4.798641312162122,2.0,0.0
7.30072381704676,76.63093465994616,0.0,1.0,1.0,0.0,0.0,2.0,20.40160587131672,4.0,1.0,1.9828396516340971,0.0,181.0,2.0,21.03485592149714,164.9157564590346,42.6563814793695,0.0,1.0,3.0,3.0,4.488252853362391,1.0,1.0
4.405096565897639,84.91588899603597,1.0,0.0,0.0,1.0,0.0,2.0,22.74517903195613,2.0,1.0,2.4675335430815415,1.0,500.0,2.0,11.754305994731277,172.37348228370055,46.485562877171304,2.0,1.0,1.0,3.0,3.673781476275796,2.0,0.0
8.598572220675898,65.42679855071418,1.0,0.0,2.0,1.0,1.0,4.0,43.748016750192164,4.0,0.0,2.5451943694063717,0.0,304.0,7.0,8.55437708096672,163.31591383199006,53.72022204653391,2.0,0.0,3.0,2.0,5.213089888725202,0.0,1.0
9.405317358336934,77.10382136609502,2.0,1.0,0.0,3.0,0.0,2.0,37.28538822359931,4.0,1.0,1.279487761565623,1.0,590.0,13.0,18.73716144479993,177.48431771828905,56.11993088921904,1.0,0.0,3.0,1.0,6.0481982412141235,2.0,0.0
5.506535047270162,61.70248847308936,0.0,0.0,0.0,3.0,0.0,,6.266271183305754,4.0,1.0,1.8303956975742004,3.0,175.0,9.0,9.83093432536078,151.96775433712492,71.12416527350055,0.0,0.0,3.0,3.0,0.12857680327131682,1.0,0.0
11.486612147298588,93.19090720749828,3.0,1.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,4.400275219893726,,587.0,12.0,15.760318549566133,159.4613318363111,60.74559063687972,2.0,1.0,2.0,2.0,2.951681960195846,2.0,1.0
4.708390860550898,64.95428690749979,3.0,0.0,2.0,1.0,0.0,1.0,28.110355084915827,0.0,0.0,3.4925503013326686,1.0,393.0,9.0,9.104597188864847,148.7334240949634,49.187260197714885,0.0,1.0,1.0,0.0,10.931714808392478,1.0,1.0
1.6306989498726754,59.232775500281534,0.0,0.0,0.0,1.0,0.0,2.0,29.187795210860557,,1.0,1.9610700752915058,,158.0,15.0,23.612515007916272,162.8177219160342,65.29389095050624,1.0,1.0,3.0,1.0,0.9216506444502457,2.0,1.0
11.119181272678102,88.15080816009589,3.0,,0.0,1.0,1.0,0.0,37.0430015461178,2.0,1.0,,0.0,242.0,5.0,6.7231872571081865,141.74034850378433,43.32699375792484,1.0,1.0,3.0,0.0,7.087104090768271,2.0,1.0
6.789901885693677,80.37085964468693,1.0,0.0,0.0,0.0,1.0,,25.04167866029747,1.0,1.0,1.73986832194471,3.0,334.0,9.0,9.288571185972025,161.05839433668686,47.78167799858529,2.0,,0.0,0.0,5.119812599030154,0.0,0.0
7.621911244060954,65.94169087254551,3.0,1.0,,2.0,0.0,2.0,53.622703652595014,1.0,1.0,3.935884622126493,0.0,495.0,16.0,14.850770711693624,163.4205527629379,62.06719881821547,1.0,0.0,1.0,0.0,2.9967691126869584,0.0,0.0
,66.92560869766149,3.0,,0.0,3.0,1.0,,35.965676940502426,2.0,1.0,1.9660025361107398,0.0,260.0,8.0,19.508343505778683,159.66957870904466,55.61937709927216,0.0,1.0,2.0,1.0,0.0,1.0,1.0
3.182111717847792,71.75939602174688,3.0,1.0,1.0,2.0,0.0,2.0,5.0,3.0,0.0,,0.0,401.0,18.0,9.91231308888672,191.59090929238707,57.000388414247304,0.0,0.0,0.0,0.0,11.824516153365607,1.0,1.0
11.765712124172655,61.44667868118601,2.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,,0.13393357522682292,1.0,422.0,17.0,,151.93191790812185,56.40037378913235,2.0,0.0,3.0,2.0,1.110035023805084,2.0,1.0
,65.78870851139048,2.0,1.0,2.0,1.0,0.0,2.0,20.856097594081476,1.0,1.0,3.01775962241976,,362.0,13.0,11.233236724942227,167.58576405813687,59.75624571352263,0.0,1.0,0.0,0.0,8.130096712853323,0.0,1.0
12.982857464443818,,0.0,0.0,2.0,,1.0,1.0,19.046027952799836,4.0,1.0,1.9504464806379527,0.0,462.0,4.0,3.7780560145624413,149.625240556236,60.41014913016541,0.0,,0.0,,8.259886689492376,,1.0
10.421924558632186,61.04222780060482,3.0,1.0,0.0,3.0,0.0,1.0,26.09742801879837,,1.0,2.5902174610217186,1.0,515.0,14.0,10.99465008289412,173.9406170786438,35.098525705812705,2.0,1.0,0.0,1.0,12.674366145958352,0.0,1.0
7.0557255598476205,68.75668238124403,3.0,0.0,0.0,,0.0,2.0,12.825779460369343,3.0,1.0,3.01173979140488,0.0,377.0,9.0,18.288707609157775,165.08906196604335,60.206840297750894,0.0,0.0,1.0,0.0,0.3864016717337613,1.0,0.0
4.742292796619401,,2.0,,1.0,,0.0,1.0,31.713248239641707,4.0,0.0,0.7090078941858453,0.0,178.0,14.0,14.161071864662317,149.2886630738119,53.78604882651247,0.0,1.0,1.0,2.0,8.83829408750314,1.0,0.0
5.802614039838629,61.0624180744969,2.0,0.0,2.0,0.0,1.0,3.0,21.82858080789574,4.0,0.0,3.8107596894532643,1.0,359.0,15.0,12.384391558694196,159.84640725459468,53.94078472842343,1.0,0.0,2.0,1.0,6.476108066577352,1.0,0.0
4.362430606714491,66.12768117454432,3.0,1.0,0.0,3.0,1.0,1.0,31.163489830695543,3.0,1.0,3.2923772055447666,1.0,434.0,13.0,,152.46827680366093,53.990899086294164,0.0,0.0,2.0,2.0,4.1557739969818215,1.0,1.0
14.261340078764556,68.98388771844732,1.0,0.0,1.0,1.0,1.0,1.0,14.51120049514552,4.0,0.0,3.3948321828032464,3.0,206.0,,14.842882260167483,154.3335843429925,44.58433865435914,0.0,1.0,3.0,0.0,4.982636371480571,0.0,0.0
8.493323690689476,73.38423025154697,3.0,0.0,1.0,3.0,0.0,2.0,37.8574520633381,4.0,1.0,2.8296980787962855,1.0,164.0,13.0,19.10290139750513,159.08703799308194,59.349407882945,0.0,1.0,3.0,2.0,3.250932648606922,0.0,0.0
11.450616627639896,54.28345772021832,2.0,1.0,1.0,1.0,1.0,5.0,28.230378115645163,0.0,1.0,1.6901132532455083,1.0,545.0,17.0,22.18435692066973,167.53084841574028,53.13389260513899,1.0,1.0,3.0,,11.31100296495748,1.0,1.0
4.197943852969318,63.22578464322332,2.0,1.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,2.8343528154398334,2.0,273.0,14.0,2.3291699001767228,149.26951843219712,52.0670479277931,2.0,0.0,3.0,2.0,5.731605307985105,2.0,1.0
8.543105388791012,72.12041926465409,0.0,0.0,0.0,1.0,1.0,0.0,23.423500078806825,3.0,1.0,3.2602284053065347,2.0,303.0,8.0,,164.76803622794168,65.75254260574184,1.0,1.0,3.0,0.0,4.04970502793768,1.0,0.0
11.533585816425735,84.30146111397505,1.0,0.0,1.0,2.0,1.0,1.0,42.17858933256512,3.0,0.0,0.48045533204497737,2.0,436.0,17.0,13.794804637498203,153.79327041148755,54.256341702690094,2.0,0.0,3.0,1.0,7.026788565119428,1.0,1.0
6.9949677142009525,82.56457684514156,0.0,1.0,2.0,0.0,1.0,4.0,38.024664188827174,1.0,1.0,3.961173243215595,2.0,425.0,18.0,13.745118586089337,,56.973259130151334,1.0,0.0,2.0,1.0,3.722987251192985,2.0,0.0
,78.66371462142479,3.0,0.0,0.0,1.0,1.0,2.0,5.918213861463663,2.0,0.0,1.465681777478574,,402.0,4.0,12.009462200267203,157.7267727615073,55.55108792612137,2.0,0.0,2.0,3.0,8.707544517769156,2.0,0.0
4.746296263982701,78.7391103812881,2.0,0.0,1.0,2.0,1.0,1.0,22.876319813391287,0.0,1.0,1.246436384200282,1.0,494.0,17.0,19.05080067691504,160.126609538158,78.55534526486302,0.0,1.0,3.0,3.0,1.2294228004791172,,0.0
3.9095853661442472,60.43564012358687,1.0,1.0,1.0,1.0,0.0,2.0,35.241167654477564,2.0,0.0,1.3922386177829176,0.0,471.0,13.0,24.13991841302032,167.1570158942585,73.70450534950271,1.0,0.0,1.0,1.0,4.814314657555381,1.0,1.0
9.138201836234408,46.22276853742309,1.0,0.0,0.0,0.0,,4.0,15.34888713421826,,1.0,1.3827121275325553,1.0,387.0,13.0,16.186501103609753,174.18388635348109,58.76900453854326,1.0,1.0,3.0,1.0,4.09025007089261,2.0,0.0
6.862470696282344,53.79325441168491,2.0,0.0,,3.0,0.0,1.0,27.30641729579209,4.0,,3.400054844329553,2.0,512.0,2.0,26.570551231876458,169.54798657296155,59.23468789112362,2.0,0.0,3.0,2.0,3.8410012833374902,1.0,1.0
9.926164067815494,80.31272349529192,2.0,0.0,0.0,3.0,1.0,4.0,31.656522681523438,4.0,0.0,1.2645015142810343,2.0,284.0,5.0,11.079253623540836,152.09391758248177,70.99952642347915,2.0,1.0,2.0,2.0,5.538052812212391,0.0,0.0
2.0663362054386534,82.11111529098031,0.0,0.0,1.0,3.0,1.0,1.0,8.335228760310333,2.0,1.0,2.640076576812765,0.0,,17.0,24.074839651666313,144.4765264780191,73.80750239591868,2.0,1.0,2.0,0.0,8.640401882637889,0.0,1.0
10.136793906411555,60.31579521752193,2.0,1.0,2.0,1.0,0.0,1.0,23.370875939446364,3.0,0.0,1.9496351420895932,2.0,484.0,4.0,20.416733324353338,155.69852793417144,69.74835622912806,1.0,0.0,2.0,3.0,5.982426188211988,2.0,1.0
15.794911781807944,100.0,1.0,0.0,1.0,3.0,0.0,1.0,39.817661412850626,0.0,1.0,2.5071359872460186,0.0,587.0,11.0,16.751303471314365,146.15489917384903,48.04386165276666,2.0,0.0,2.0,0.0,7.28015577520536,1.0,0.0
7.926122055705558,80.76608591561573,1.0,1.0,1.0,0.0,1.0,5.0,50.64341946018605,4.0,1.0,,1.0,392.0,5.0,16.9306287964166,149.09067424370485,47.02998849868595,1.0,1.0,0.0,3.0,1.134621429551129,1.0,0.0
,62.03994098439425,2.0,0.0,2.0,2.0,0.0,3.0,27.84112993864802,3.0,1.0,2.3667874401505524,0.0,356.0,14.0,23.26926679023607,168.40901705634602,59.39894036293545,2.0,1.0,1.0,1.0,7.1667688609932805,2.0,1.0
8.538648453916037,76.3829972712416,3.0,0.0,0.0,2.0,0.0,,15.391297304542094,1.0,0.0,0.9204405630092758,4.0,437.0,11.0,10.180263148655525,164.79741922033494,61.8252074611013,1.0,0.0,2.0,3.0,2.070167070599955,2.0,
